X,Y,L
-0.194385016249737,51.4570960299621,n11476
-0.19439798318555,51.4571321997647,n11477
-0.288840381728853,51.4674958497834,n11478
-0.28862162554865,51.4675378709219,n11479
-0.281129640879604,51.3791221457148,n11480
-0.010525992272036,51.5113495818153,n11481
-0.0104251849919,51.5113478717259,n11482
-0.009558381138513,51.5113961123816,n11483
-0.009211580780691,51.5114172040471,n11484
-0.058386825393925,51.4801649214466,n11485
-0.0584742897545,51.4801991119906,n11486
-0.058939323384797,51.4803808999911,n11487
-0.073032474625728,51.5772834179762,n11488
-0.073109799795955,51.5773746126935,n11489
-0.073138914452138,51.5774639096621,n11490
-0.073186452501074,51.5776096762676,n11491
-0.073150765970039,51.5777709552403,n11492
0.008089865703439,51.5154649857301,n11493
-0.146650139408642,51.477078981219,n11494
-0.14686354614899,51.4769747763187,n11495
-0.112280916019053,51.5041558668306,n11496
-0.112317793100727,51.5041780874877,n11497
-0.112449626789099,51.5042575003557,n11498
-0.112450790108505,51.5042579417288,n11499
-0.112548939153081,51.5042950689133,n11500
-0.112619823610446,51.5043231873432,n11501
-0.112780928087321,51.5043533151033,n11502
-0.112843442521292,51.5043650042055,n11503
-0.192069523728553,51.4031858946386,n11504
-0.192212303829296,51.4031341417278,n11505
-0.374272437097289,51.5415940541302,n11506
-0.374149185901416,51.5415563774003,n11507
-0.373502120500016,51.5413585724693,n11508
-0.372774090176184,51.5411506488325,n11509
-0.372771148921156,51.541149825717,n11510
-0.124199945472425,51.4143837672331,n11511
-0.124115413894096,51.4145186799917,n11512
-0.124099570802026,51.4145543970412,n11513
-0.12408335979715,51.4145991008608,n11514
-0.403957429318778,51.4781110274883,n11515
-0.40397537416369,51.4781840012498,n11516
-0.40398912994523,51.4782977788973,n11517
-0.403966276281396,51.4784446534328,n11518
-0.403851513550064,51.4788387515812,n11519
-0.403786295416167,51.4790626707632,n11520
-0.403702715660898,51.4793942472616,n11521
-0.403647922987658,51.4797262155603,n11522
-0.403640391755516,51.4799419276212,n11523
-0.403650392774435,51.4800679555967,n11524
-0.403670708756212,51.4803110235367,n11525
-0.403695729031037,51.4804552404931,n11526
-0.403706674548102,51.480518335397,n11527
-0.403732953060925,51.4805906312828,n11528
-0.403824614714234,51.4808526548374,n11529
-0.403917218672606,51.4810877143127,n11530
-0.403998252614177,51.481241685794,n11531
-0.404148123403097,51.4814865166909,n11532
-0.404244808397217,51.4816047318812,n11533
-0.404507017551711,51.4819320212939,n11534
-0.40468756490023,51.4821233151813,n11535
-0.404813356154971,51.4822329335501,n11536
-0.405219837198433,51.4825531913785,n11537
-0.405430434153585,51.4827089236395,n11538
-0.405740231654783,51.4829109654662,n11539
-0.405966480790381,51.4830309404498,n11540
-0.406521874763772,51.4833712021748,n11541
-0.406897147978757,51.4836011073177,n11542
-0.407417781979731,51.4839336986868,n11543
-0.407587496223728,51.4840421120017,n11544
-0.137569299418547,51.4619052994326,n11545
-0.137545102919855,51.4619077027511,n11546
-0.343348261775875,51.535415432487,n11547
-0.343191042807881,51.5353772433083,n11548
-0.343162546570645,51.5353678486224,n11549
-0.342804549371853,51.535299846523,n11550
-0.342275577502997,51.5351754740479,n11551
-0.341932320960188,51.5350986852949,n11552
-0.340657569543132,51.5348648482558,n11553
-0.339940937987002,51.5347468030757,n11554
-0.339052032257071,51.5346083301288,n11555
-0.33826179882255,51.5345014800579,n11556
-0.061530278272021,51.5683262695302,n11557
-0.061986228237976,51.5688697555126,n11558
-0.062079543239749,51.5689828039897,n11559
-0.050643549869969,51.5097661006223,n11560
-0.050629148981522,51.5097658612592,n11561
-0.143889671608835,51.3117888625538,n11562
-0.143950936590083,51.3118607956779,n11563
-0.143955426381763,51.3119365680747,n11564
-0.143868817882463,51.3120250781215,n11565
-0.143773852080862,51.312040137482,n11566
0.043804154791326,51.5920345157507,n11567
0.042365633112608,51.5924159012597,n11568
0.042300126690441,51.5924328772735,n11569
-0.103358532150832,51.4913327013547,n11570
-0.103429341022874,51.4913134334342,n11571
-0.103613108616205,51.4912634301351,n11572
0.044833680764369,51.5764217265834,n11573
0.044916173898391,51.5763303625278,n11574
0.045039509615234,51.5761843307252,n11575
0.045080352428871,51.5761296630202,n11576
-0.120884462646246,51.3793234873998,n11577
-0.120915023883857,51.3792790139937,n11578
0.074374084602844,51.5259486724466,n11579
0.074229218934238,51.5259332489562,n11580
0.074142789626218,51.5259347774091,n11581
0.073955526099368,51.5259380888388,n11582
-0.072328866527711,51.5753654518617,n11583
-0.072367189211115,51.5754829839101,n11584
-0.072431454494624,51.5756548970952,n11585
-0.072444975738192,51.5756910892031,n11586
0.111327243277747,51.3447474432941,n11587
0.11136873114327,51.3448140532193,n11588
0.111375863463312,51.3448255166648,n11589
0.111361499289204,51.3448769640065,n11590
-0.179175906614601,51.4143714455835,n11591
-0.179102595653554,51.4143308470331,n11592
-0.179037160284322,51.4142903797975,n11593
-0.178968962768851,51.4142202659645,n11594
-0.178913437891348,51.4141384967603,n11595
-0.132802875790649,51.5462103777139,n11596
-0.132499838741667,51.5464222279192,n11597
-0.227490795771337,51.5722544123743,n11598
-0.227370830577817,51.5723335312454,n11599
-0.227209040818568,51.5724120181653,n11600
-0.226915003359094,51.5725514530523,n11601
-0.215312105657665,51.5780946925584,n11602
-0.21556259076281,51.5779636165867,n11603
-0.215657081201148,51.5779200916604,n11604
-0.215827146228758,51.5778417463332,n11605
-0.215992624633082,51.5777633130521,n11606
-0.216047725341816,51.57773719166,n11607
-0.216164323244411,51.5776918712079,n11608
-0.216302255723136,51.5776376038175,n11609
-0.2001619837518,51.5896891805912,n11610
-0.200234029386245,51.5896867514254,n11611
-0.200295118107855,51.5896846847482,n11612
-0.200364171580743,51.5896823534975,n11613
-0.200610648551142,51.5896733545135,n11614
-0.200614609819417,51.589673208422,n11615
-0.308141200937724,51.3757024647102,n11616
-0.307725730925594,51.3756694871298,n11617
-0.306395150028974,51.3755153737753,n11618
-0.306209123488152,51.3754946996304,n11619
-0.306137651417322,51.3754846738678,n11620
-0.304810401472421,51.3752406653896,n11621
-0.304282045578283,51.3751520871048,n11622
0.050389474317517,51.4390325527464,n11623
0.050573970132469,51.4389753680617,n11624
0.051342155674,51.4386651622457,n11625
0.051761160238439,51.4384959570161,n11626
0.05181786506878,51.4384769786771,n11627
0.11119811422589,51.3447497711379,n11628
0.111226396583243,51.3447402682568,n11629
-0.079395013473002,51.5997969718935,n11630
-0.079309194268679,51.5997775826123,n11631
-0.249739839032696,51.4650984912387,n11632
-0.249784927677821,51.4650842368343,n11633
-0.249806148344611,51.4650861182894,n11634
-0.2498908158912,51.4650936228754,n11635
-0.249911878638143,51.4650954929617,n11636
-0.249949328871154,51.4651168245162,n11637
-0.183069011526813,51.4139996820204,n11638
-0.18305357070118,51.4140264204241,n11639
-0.183023757967688,51.4140529360088,n11640
-0.452801827168241,51.5535591923935,n11641
-0.453002355080887,51.5536828701758,n11642
-0.453142875013172,51.5537926280846,n11643
-0.453759890730823,51.5543133109617,n11644
-0.453942754490376,51.5544506021948,n11645
-0.0137064776728,51.4570965984455,n11646
-0.013632607049857,51.4571403104343,n11647
-0.013496128098985,51.4572998669866,n11648
-0.013473574377848,51.4573385941936,n11649
-0.246076258400011,51.3976938752634,n11650
-0.245929835541424,51.3977636240327,n11651
-0.24569480160353,51.3978949939604,n11652
-0.245120374451867,51.398255087707,n11653
-0.244544217918032,51.3986601155144,n11654
-0.244129881294448,51.3989686472285,n11655
-0.243758986513908,51.3992688360053,n11656
0.067580715118542,51.5529208943029,n11657
0.067487349150586,51.5532712858414,n11658
-0.207263668370479,51.4990727338785,n11659
-0.206679667117413,51.4989019411506,n11660
-0.206410718765669,51.4987952873727,n11661
0.054280416193687,51.5858788563011,n11662
-0.161978893581748,51.6056916814619,n11663
-0.162322726774913,51.6056215561957,n11664
-0.162817310567781,51.6055206706928,n11665
-0.162899202167331,51.6055039677023,n11666
-0.163279876646465,51.6053750397368,n11667
-0.163630959764561,51.6052636323038,n11668
-0.163939107755771,51.6051425598832,n11669
-0.164174369402707,51.6050383314299,n11670
-0.164571280399613,51.6048646914887,n11671
-0.165379162912474,51.6045266197349,n11672
-0.165965488284317,51.6043109737577,n11673
-0.16640531920591,51.604146990638,n11674
-0.166829629494028,51.6040097405403,n11675
-0.167005342702667,51.6039495381915,n11676
-0.167575050701837,51.6037875788383,n11677
-0.168364844210605,51.6035391278082,n11678
-0.168539830401842,51.6034968965331,n11679
-0.168598424230544,51.6034762291304,n11680
-0.16868631487475,51.6034452279702,n11681
-0.169667318689617,51.6031098278432,n11682
-0.169828593378275,51.6030493961489,n11683
0.048751618125207,51.5900491755344,n11684
0.04909154623631,51.589870195323,n11685
-0.128994089373474,51.489064428394,n11686
-0.129566279706641,51.4887211833485,n11687
-0.203451252190805,51.4564169922813,n11688
-0.025742486654352,51.5380630254303,n11689
-0.025609628705588,51.5371345506207,n11690
-0.02549939072038,51.5366830646185,n11691
-0.025408249770442,51.5364567152085,n11692
-0.025316331815635,51.536248337857,n11693
-0.025287398004794,51.5362028877291,n11694
-0.025261949233084,51.5361638720232,n11695
-0.025235323051555,51.5361210775785,n11696
-0.025141461672859,51.5359576304133,n11697
-0.024951017863388,51.5356936383061,n11698
-0.024716182797153,51.5354558762051,n11699
-0.024411252216708,51.5351719700328,n11700
-0.082135848689471,51.4737478780436,n11701
-0.082692321774229,51.4737513767658,n11702
-0.082793049911965,51.4737520077272,n11703
-0.082872587197417,51.473752507933,n11704
0.038442003737001,51.5935559763799,n11705
0.037967348979309,51.5936715018902,n11706
0.03788499761547,51.5936915466513,n11707
0.037800046579736,51.5937289922367,n11708
0.037674228447512,51.5938211030175,n11709
0.03763255706655,51.5938577970014,n11710
-0.039051500191683,51.5122436623881,n11711
-0.039041343588148,51.5121445736682,n11712
-0.073426328226049,51.5135507561074,n11713
0.023978068616301,51.4746533741956,n11714
0.023964474971054,51.4746715943753,n11715
0.023937287648533,51.4747080347301,n11716
0.023938878699822,51.4747439782857,n11717
0.023954858973642,51.4747796734414,n11718
-0.162487164013624,51.4610427400213,n11719
-0.183188833027719,51.4637343620128,n11720
-0.136256971748336,51.6109396030027,n11721
-0.136614838313106,51.6108267829412,n11722
-0.136921622650354,51.6107417288098,n11723
-0.048936518402379,51.6117132234338,n11724
-0.049078923003263,51.6117605527848,n11725
-0.050662802533487,51.6124513034374,n11726
-0.050673978862178,51.6124594653701,n11727
-0.05069442100639,51.6124698134777,n11728
-0.050782813480618,51.612507296232,n11729
-0.050900747243108,51.6125682901964,n11730
-0.05166111899648,51.6128465694521,n11731
-0.051903410324035,51.6129225306812,n11732
-0.061793918819598,51.4405546191999,n11733
-0.061641211651418,51.4405520940105,n11734
-0.139509762431327,51.5406958463708,n11735
-0.139361250017877,51.5408014006643,n11736
-0.139337800028171,51.5408244271468,n11737
-0.139180981364813,51.540978390826,n11738
-0.139047879871824,51.5411207885222,n11739
-0.138592898282789,51.5416075267137,n11740
-0.138584311275927,51.5416172282281,n11741
-0.007666854297248,51.5111481705469,n11742
-0.007750515682525,51.5112125404205,n11743
-0.007849754385465,51.5112501968355,n11744
-0.008006989248815,51.5112798455792,n11745
-0.008135814280836,51.5113000189374,n11746
-0.008351437435544,51.5113126735322,n11747
-0.008583969803628,51.511310030561,n11748
-0.148062667567919,51.4489545634851,n11749
-0.304354838146439,51.4913084881071,n11750
-0.304353170876579,51.4913534257912,n11751
-0.192280988533188,51.4079552337798,n11752
-0.192305828453026,51.4082419771182,n11753
-0.192331788154351,51.4085871086351,n11754
-0.192347336670391,51.4087999153934,n11755
-0.192361672495787,51.408996076132,n11756
-0.192364397767555,51.4090334374292,n11757
-0.192367096589953,51.4090703756663,n11758
-0.192368318102995,51.4090871656934,n11759
-0.192369046642072,51.4090971317312,n11760
-0.039367029623636,51.548933978439,n11761
-0.038753089742325,51.5490453951019,n11762
-0.347279045002904,51.4818048884439,n11763
-0.347133801027532,51.4818388106824,n11764
-0.346888945347322,51.4818809413838,n11765
-0.346843962419955,51.4818886791205,n11766
-0.345843591741381,51.4820724037492,n11767
-0.345688990162018,51.4820942324133,n11768
-0.345496172261204,51.4821214566395,n11769
-0.345279278693877,51.4821453733653,n11770
-0.344671780293291,51.4822177306936,n11771
-0.344627498452879,51.4822239847524,n11772
-0.344498069500668,51.482242255521,n11773
-0.073152768551013,51.5122409793904,n11774
-0.073146445467767,51.5122026390308,n11775
-0.073127704020422,51.5120890515122,n11776
-0.073067450438251,51.511809291384,n11777
-0.234292063772367,51.5928535189688,n11778
-0.234296414149533,51.5928414807922,n11779
-0.076622474678084,51.5402553517696,n11780
-0.076556378733449,51.5406652183314,n11781
0.069033331585738,51.5238937414966,n11782
0.069662571476588,51.5241001560978,n11783
0.070994236592506,51.5245369616311,n11784
0.071374717023198,51.5246617616601,n11785
0.072145042473305,51.5249174425611,n11786
0.072223641461396,51.524943526761,n11787
0.002475811189848,51.5141328114293,n11788
0.002769279963046,51.5142553614536,n11789
0.003248381595647,51.5143972038726,n11790
0.00410773604255,51.5145958286853,n11791
-0.07726901660184,51.5242879981317,n11792
-0.077304848457511,51.5245273380866,n11793
-0.033540409791087,51.5215796452005,n11794
-0.033566609511661,51.5216276464277,n11795
-0.033590898154929,51.5216644647586,n11796
-0.03364613328677,51.5217481858379,n11797
-0.288461007871695,51.6243920902528,n11798
-0.288386062627743,51.6243500921995,n11799
-0.096032505568938,51.4403963525555,n11800
-0.096236433672377,51.4403367162094,n11801
-0.096426729145784,51.4402588728043,n11802
-0.096778185863033,51.440111704689,n11803
-0.096969973664702,51.4399979140097,n11804
-0.121093509820071,51.3836745099276,n11805
-0.121109672769174,51.3837774388658,n11806
-0.023954233782827,51.4746175309527,n11807
-0.023788800796041,51.474584994792,n11808
-0.023678436459509,51.4745660573749,n11809
-0.023165938394882,51.4744781288009,n11810
-0.086742287805903,51.4734908953433,n11811
-0.08695131545216,51.4734853134692,n11812
-0.087239657705385,51.4734900178002,n11813
-0.087296669991682,51.473490947877,n11814
-0.087414069986467,51.4734985193682,n11815
-0.087483361226543,51.4735029859153,n11816
-0.087813198853051,51.4735353435569,n11817
-0.221324935828106,51.4913105376054,n11818
-0.221190576876501,51.4913165569212,n11819
-0.047048002616712,51.4753762233468,n11820
-0.047090383088253,51.475406218378,n11821
-0.047163189989546,51.4755296414074,n11822
-0.047258154390377,51.4756906091064,n11823
-0.393835230129351,51.5479062417646,n11824
-0.394763388146502,51.5481707245828,n11825
-0.394949527110428,51.5482092397007,n11826
-0.395055513571261,51.5482245644021,n11827
-0.023042933404065,51.4745474028511,n11828
0.02600647636501,51.4726579183152,n11829
0.025842174218171,51.4728496054368,n11830
0.025298470688186,51.4735784197438,n11831
0.025149745198583,51.4737968150216,n11832
0.025128818505515,51.4738331475251,n11833
0.024909050290177,51.4742146392172,n11834
0.02485547351747,51.4743054921109,n11835
-0.122052764106448,51.4087033600221,n11836
-0.12201444174994,51.4085858411589,n11837
-0.19170910960365,51.4912892461417,n11838
-0.192017649255008,51.4915008303906,n11839
-0.192157701575707,51.4916019067864,n11840
-0.030174067855804,51.5260671568265,n11841
-0.030400984270317,51.5260192958077,n11842
-0.030458995420874,51.5260112772903,n11843
-0.030573854373948,51.5260221984933,n11844
-0.108974160438237,51.5238142464899,n11845
-0.109184663728754,51.5239525278934,n11846
-0.175864009260401,51.5396211332913,n11847
-0.175846004496354,51.5397107776331,n11848
-0.175647587737091,51.5407058519173,n11849
-0.175628863267709,51.5408134698807,n11850
-0.175561152802569,51.5410642049038,n11851
-0.175527656702422,51.5411805855557,n11852
-0.175431121254785,51.5414308722181,n11853
-0.06086475051523,51.5188783330506,n11854
-0.060461269506838,51.5189704003153,n11855
-0.060067376526341,51.5190722018941,n11856
-0.059217886855048,51.5192596725629,n11857
-0.115768312631133,51.3371650021025,n11858
-0.115840928116051,51.3371800821433,n11859
-0.11603145515264,51.3372459526219,n11860
-0.113183925902022,51.5044206609434,n11861
-0.11310278757035,51.5044073954428,n11862
-0.383792805710227,51.4351940257353,n11863
-0.383676179348512,51.435237379532,n11864
-0.382938036717258,51.4353620850456,n11865
-0.382489397214741,51.4354368267369,n11866
-0.381866606952621,51.4355541247594,n11867
-0.381315396708769,51.4356814002522,n11868
-0.260555858823531,51.5518043481958,n11869
-0.260653143930456,51.5517715746305,n11870
-0.260741010115618,51.5517369078624,n11871
-0.260770958888859,51.5517216602044,n11872
-0.260863967555421,51.5516743094717,n11873
-0.260919805268807,51.5516458760988,n11874
0.141651498322415,51.4094971896475,n11875
0.141343294288645,51.4095008979505,n11876
0.14099889044227,51.4095161843806,n11877
0.059254070193654,51.520046966115,n11878
0.059114533879938,51.5200095062149,n11879
-0.164917305644371,51.4989267429534,n11880
-0.16451361833854,51.4991488350134,n11881
-0.054586039033334,51.3738598784815,n11882
-0.054640739176507,51.373853781428,n11883
-0.055450734950187,51.37378575427,n11884
-0.164075734206073,51.4319980132825,n11885
-0.164075517791585,51.4319983875816,n11886
-0.164057309779185,51.4320305566495,n11887
-0.164047742981479,51.4320352178374,n11888
-0.163995140116928,51.4320608500883,n11889
0.042126301430677,51.4573429820053,n11890
-0.107934401064519,51.4403462706877,n11891
-0.108106584067336,51.4403580425052,n11892
-0.014195370904805,51.5297028124062,n11893
-0.014096478163293,51.5296561749747,n11894
-0.142399564828972,51.4945039759236,n11895
-0.142318240754908,51.4945263380532,n11896
0.0085052484752,51.4456390486388,n11897
0.008804572084918,51.4456667069747,n11898
-0.138150677152463,51.5252336715666,n11899
-0.138133790101637,51.5252108503528,n11900
-0.138114047910014,51.5251841620077,n11901
-0.138100030823014,51.5251651991602,n11902
-0.147256495659584,51.4535819986138,n11903
-0.147174194135228,51.453481779486,n11904
-0.147152318105593,51.4533825603012,n11905
-0.182145290576108,51.4140842761976,n11906
-0.182338494788983,51.4140792244941,n11907
-0.182361225434674,51.4140786328114,n11908
-0.123354124430294,51.4772190940161,n11909
-0.123356803743021,51.4772166189775,n11910
-0.123340512408238,51.4771447953121,n11911
-0.123331118564463,51.4771406972202,n11912
-0.12327210975126,51.477114960219,n11913
0.036578942750541,51.5930755636759,n11914
0.036607387237255,51.593225696291,n11915
0.036558908625188,51.5934178104204,n11916
-0.120888600732589,51.5586447950282,n11917
-0.120620977433579,51.5584876366759,n11918
-0.108330417951493,51.5068758129705,n11919
-0.108203780243554,51.5069228246826,n11920
-0.108189379765861,51.5069225923947,n11921
-0.29261090798072,51.5301484932845,n11922
-0.292594983095188,51.5300203907786,n11923
-0.016124453073776,51.4730366710905,n11924
-0.089678325000354,51.5050578267799,n11925
-0.089671237939795,51.5051025573202,n11926
-0.089670766436368,51.5051055621532,n11927
-0.089600531659828,51.5051586792928,n11928
-0.089598294550875,51.5051591104654,n11929
-0.08952944126265,51.5051723050405,n11930
-0.223833688499205,51.573116334376,n11931
-0.224646564533321,51.5729829411686,n11932
-0.224937487096682,51.5729352045459,n11933
-0.225441266735236,51.5728529004289,n11934
-0.225532936901337,51.5728379205801,n11935
-0.22635248940727,51.5727040230609,n11936
-0.226549552628916,51.5726718233476,n11937
-0.118338394061185,51.3647155842117,n11938
-0.118368544254527,51.3646431014273,n11939
-0.118382664401359,51.3646091288488,n11940
-0.118348271837309,51.3645271651773,n11941
-0.118338495417464,51.3645038788239,n11942
-0.278810591977411,51.4687585011537,n11943
-0.278889407593355,51.46874964053,n11944
-0.279002259786307,51.4687369450898,n11945
-0.279045767367726,51.4687285912533,n11946
-0.051320545258212,51.4774869644397,n11947
-0.051364074504618,51.4775036318717,n11948
-0.079698900412493,51.5184319808435,n11949
0.042879545791155,51.4571133469224,n11950
0.042870378286477,51.4572304131192,n11951
-0.333522513142056,51.5340173563418,n11952
-0.333005038197651,51.5339740355361,n11953
-0.332430249713575,51.5339209055286,n11954
-0.33181157334008,51.5338851331868,n11955
-0.331164076577765,51.5338489476128,n11956
-0.33018480598234,51.5338170289879,n11957
-0.119827205212277,51.4545301531928,n11958
-0.119873311379821,51.4544589517509,n11959
-0.217580761036206,51.5062186388987,n11960
-0.076432312604638,51.4880341381736,n11961
-0.076333822232015,51.487978566783,n11962
-0.085829682335548,51.6064485924194,n11963
-0.085847340914095,51.6062107335423,n11964
-0.085860673226465,51.6060310931177,n11965
-0.085863012349611,51.6059995138347,n11966
-0.085866413984311,51.6059186373217,n11967
-0.085883680988707,51.6058514576002,n11968
-0.085900946427759,51.6057843138201,n11969
-0.085943204515952,51.60563557551,n11970
-0.085951799848517,51.60560529424,n11971
-0.085985197991014,51.6054979295432,n11972
-0.108754893092572,51.6122493578604,n11973
-0.108477904270914,51.6122651546387,n11974
-0.108085576461962,51.612321778804,n11975
-0.107852767122572,51.6123629883094,n11976
-0.107692126499935,51.6124053607972,n11977
-0.106990662434836,51.6126018740684,n11978
-0.106902978959987,51.612626439051,n11979
-0.106733217699381,51.6126842020237,n11980
-0.106448796737723,51.6127809766946,n11981
-0.187300995953935,51.4618188206394,n11982
-0.187505763998069,51.4617962138446,n11983
-0.187594498699035,51.4617864168857,n11984
-0.187665362136535,51.4617785917365,n11985
-0.422376428042802,51.4669948321087,n11986
-0.422263165661024,51.4669393545518,n11987
-0.422163363763124,51.4669110348332,n11988
-0.422092032479522,51.4668920904259,n11989
-0.42199192074214,51.4668727586656,n11990
-0.421848328262908,51.4668618339068,n11991
-0.121073224049699,51.5566154539892,n11992
-0.121086929150413,51.5566010876788,n11993
-0.121284309667632,51.556394022427,n11994
-0.121441509982615,51.5562055843881,n11995
-0.121498659999097,51.5561370685507,n11996
-0.121587813973112,51.5560301906229,n11997
-0.254497904101597,51.3943574916771,n11998
-0.253817214123993,51.3944912310838,n11999
-0.253570749202583,51.3945463513967,n12000
-0.203357090553463,51.3920659154269,n12001
-0.203370906725403,51.3921480319089,n12002
-0.20338717036221,51.392244726955,n12003
-0.203447911598942,51.392605866002,n12004
-0.203473679147462,51.3927590094314,n12005
-0.203478891333835,51.3929928970309,n12006
-0.203477131090428,51.3930378330594,n12007
-0.170403739832767,51.5200764436169,n12008
-0.170450733614714,51.520110520671,n12009
-0.170548348968488,51.5201813121397,n12010
-0.078906177422308,51.5237374647694,n12011
-0.078718675316276,51.5237460300357,n12012
-0.078560172702153,51.5237516169087,n12013
-0.078531272729999,51.5237532567407,n12014
-0.078155038456823,51.5237752845549,n12015
-0.38323469595285,51.4383696235755,n12016
-0.382837740816098,51.4382022859507,n12017
-0.382681454830818,51.4381461757801,n12018
-0.161690558724676,51.5213250519026,n12019
-0.115814430386801,51.4612307335845,n12020
-0.158214664539164,51.461326408449,n12021
-0.158819622460045,51.4613179253956,n12022
-0.158891555139509,51.4613190550331,n12023
-0.159021395615102,51.4613121013906,n12024
-0.112619497981278,51.4711945400043,n12025
-0.112552307195821,51.4707505639829,n12026
-0.300603880363047,51.4647266711622,n12027
-0.300631322307951,51.4647630384928,n12028
-0.011165994997898,51.4274493712596,n12029
-0.011141144255345,51.4273448581598,n12030
-0.011129504635077,51.4272958748227,n12031
-0.011131941886415,51.4272397472989,n12032
-0.011136528392793,51.4271341240319,n12033
0.00889801231172,51.4457040712895,n12034
0.009030805129032,51.445710455394,n12035
0.009124981317659,51.4456855679095,n12036
-0.235557312480208,51.5893624413256,n12037
-0.235574525605105,51.5892907617452,n12038
-0.235576614777545,51.5892368393871,n12039
-0.135310350617912,51.5444359830492,n12040
-0.13524529284711,51.5444769168394,n12041
-0.221071746477981,51.4911538255768,n12042
-0.220942528568086,51.4911428729119,n12043
-0.220121583229783,51.4911394084041,n12044
-0.219661248406775,51.4911234283564,n12045
-0.219273596260268,51.4910905652848,n12046
-0.218907415208138,51.4910390349744,n12047
-0.218875610790798,51.4910345592835,n12048
-0.218700543347515,51.4910099226694,n12049
-0.21862891188027,51.4909998421468,n12050
-0.218557280445659,51.4909897615808,n12051
0.035697624037723,51.4526069958835,n12052
0.035843044601153,51.4526404415704,n12053
0.036366800287776,51.4527662360402,n12054
-0.341484070847656,51.4823525375352,n12055
-0.339647517066897,51.4824434494903,n12056
-0.338093513689171,51.482520352594,n12057
-0.337098156294888,51.4825640811638,n12058
-0.33680359623625,51.4825770252842,n12059
-0.336731788235321,51.4825801792748,n12060
-0.116384702123701,51.3559150821229,n12061
-0.11620951506643,51.3559842069419,n12062
-0.116162140426064,51.3560246318646,n12063
-0.116158836045379,51.3560274564033,n12064
-0.11614915302155,51.3560551782076,n12065
-0.116114179105937,51.3562074925131,n12066
-0.11612518900172,51.3566393216213,n12067
-0.040130933084053,51.4420648930606,n12068
-0.040053341325664,51.4420635956788,n12069
0.036760880449584,51.5934143052989,n12070
0.036688345688554,51.5934065715328,n12071
-0.243303571592807,51.4552170645515,n12072
-0.243310894056886,51.4552306629807,n12073
-0.243289845870464,51.4552847790357,n12074
-0.243268614324927,51.4552986779989,n12075
-0.065074705461707,51.5894422235722,n12076
-0.065222687315256,51.5893995210091,n12077
-0.065346834697942,51.589368709092,n12078
-0.065528939287667,51.5893247431801,n12079
-0.03388161988973,51.4739832676579,n12080
-0.033839997067139,51.4739465989216,n12081
-0.205492443285367,51.3737413822028,n12082
-0.205453578977121,51.3737722161542,n12083
-0.205289536456685,51.3739023446423,n12084
-0.205157114439592,51.373997643272,n12085
-0.152033471529731,51.6068821234442,n12086
-0.152201871005054,51.6068377804266,n12087
-0.152240052278714,51.6068257472014,n12088
-0.152392046432349,51.6067778274811,n12089
-0.152596653756455,51.6067181013701,n12090
-0.153021028592426,51.6065809019071,n12091
-0.153780625148067,51.6063680427236,n12092
-0.154043322455065,51.6063002354085,n12093
-0.154422205871882,51.6062162696612,n12094
-0.155033825065035,51.6060909992638,n12095
-0.200664297759703,51.3958543220873,n12096
-0.200634154541256,51.395889829634,n12097
-0.200558796288708,51.3959785984641,n12098
-0.200496393446938,51.396103536608,n12099
-0.200446593282651,51.3962736312696,n12100
-0.188714060500766,51.4946805530289,n12101
-0.188751305320108,51.4946989603531,n12102
-0.188919693320783,51.4947030806611,n12103
-0.189498977244144,51.4947172498852,n12104
-0.253604867821364,51.5575023291246,n12105
-0.253622064133623,51.5575930747713,n12106
-0.253670100909137,51.5577746432263,n12107
-0.119495675965075,51.3392606472507,n12108
-0.119317038666247,51.3391747666706,n12109
-0.119254578570119,51.3391447350423,n12110
-0.118881747482817,51.3389640989329,n12111
-0.118621064435996,51.3388377989216,n12112
-0.117587695185804,51.3383535707126,n12113
-0.117508203942805,51.3383163219833,n12114
-0.117452654202626,51.3382704652495,n12115
-0.117411452206885,51.338224839112,n12116
-0.117399681913887,51.3381617004961,n12117
-0.117390325253594,51.3381016762039,n12118
-0.114227438745078,51.344047309963,n12119
-0.114307734573022,51.3438853209926,n12120
-0.114448313088144,51.343608808288,n12121
-0.114555396859482,51.343448662252,n12122
-0.114616113069123,51.3433687046829,n12123
-0.114751894014028,51.3432090204042,n12124
-0.11497524364264,51.34301477425,n12125
-0.115271073964792,51.3428037084792,n12126
-0.115788033347992,51.3424523151799,n12127
-0.115821932880405,51.342427123212,n12128
-0.116024986737944,51.3422762714327,n12129
-0.116233977578985,51.3420817919421,n12130
-0.116340683020405,51.3419306309776,n12131
-0.116448861446417,51.3417435225216,n12132
-0.116665369323172,51.3413063583397,n12133
-0.116996737874028,51.3406372283649,n12134
-0.117171316911711,51.3403176350907,n12135
-0.117222850080448,51.3402233019928,n12136
-0.117245092921542,51.3401825895582,n12137
-0.117260914143769,51.3401468727948,n12138
0.244671275146015,51.6025622813993,n12139
0.093082861608498,51.5299569163323,n12140
0.094661050916507,51.5302224286286,n12141
0.097652750738972,51.5308529893618,n12142
0.097667701658747,51.5308561122544,n12143
-0.236438718462442,51.6023875237058,n12144
-0.23676403290621,51.6025632641263,n12145
-0.23697563589158,51.6026923343897,n12146
-0.130188422016827,51.6141860195063,n12147
-0.130225752250437,51.6141475422384,n12148
