from_node_id,to_node_id,Weight
n26106,n26105,0.19093919860143402
n26106,n26107,1.7728727486856987e-05
n26107,n26106,1.7728727486856987e-05
n26107,n26108,5.257534609017103e-05
n26108,n26107,5.257534609017103e-05
n26108,n26109,1.8163256585292735e-05
n26109,n26108,1.8163256585292735e-05
n26109,n26110,0.276151627077876
n26110,n26109,0.276151627077876
n26110,n26111,0.0004258515963318461
n26111,n26110,0.0004258515963318461
n26111,n26112,0.00022325042334881464
n26112,n26111,0.00022325042334881464
n26112,n26113,0.00013034056061052285
n26113,n26112,0.00013034056061052285
n26113,n26114,0.0005580259842266613
n26114,n26113,0.0005580259842266613
n26114,n26115,8.423104367018837e-05
n26115,n26114,8.423104367018837e-05
n26115,n26116,0.0010018412367731593
n26116,n26115,0.0010018412367731593
n26116,n26117,0.0006994798853939318
n26117,n26116,0.0006994798853939318
n26117,n26118,0.0001726524327251405
n26118,n26117,0.0001726524327251405
n26118,n26119,0.0002260386476155208
n26119,n26118,0.0002260386476155208
n26119,n26120,5.1482222911165925e-05
n26120,n26119,5.1482222911165925e-05
n26120,n26121,3.992787568886428e-05
n26121,n26120,3.992787568886428e-05
n26121,n26122,0.000102964278813532
n26122,n26121,0.000102964278813532
n26122,n26123,0.00010787223427640199
n26123,n26122,0.00010787223427640199
n26123,n26124,0.1798925489578719
n26124,n26123,0.1798925489578719
n26124,n26125,5.0722604472704983e-05
n26125,n26124,5.0722604472704983e-05
n26125,n26126,0.025411167706652596
n26126,n26125,0.025411167706652596
n26126,n26127,7.072196887640835e-05
n26127,n26126,7.072196887640835e-05
n26127,n26128,4.967282901865426e-05
n26128,n26127,4.967282901865426e-05
n26128,n26129,0.0002752350276177596
n26129,n26128,0.0002752350276177596
n26129,n26130,0.05526707586143021
n26130,n26129,0.05526707586143021
n26130,n26131,0.00014664797969583685
n26131,n26130,0.00014664797969583685
n26131,n26132,0.00017886587778603532
n26132,n26131,0.00017886587778603532
n26132,n26133,0.00022483757765231428
n26133,n26132,0.00022483757765231428
n26133,n26134,7.374195691701959e-05
n26134,n26133,7.374195691701959e-05
n26134,n26135,0.013533458671358021
n26135,n26134,0.013533458671358021
n26135,n26136,1.812866047966411e-05
n26136,n26135,1.812866047966411e-05
n26136,n26137,7.643003033029142e-05
n26137,n26136,7.643003033029142e-05
n26137,n26138,0.08721955529820107
n26138,n26137,0.08721955529820107
n26138,n26139,0.0002793431294059683
n26139,n26138,0.0002793431294059683
n26139,n26140,0.00018926936552970041
n26140,n26139,0.00018926936552970041
n26140,n26141,0.0007086606946337289
n26141,n26140,0.0007086606946337289
n26141,n26142,0.000324803058420298
n26142,n26141,0.000324803058420298
n26142,n26143,1.3976215014683524e-05
n26143,n26142,1.3976215014683524e-05
n26143,n26144,0.027186203368895056
n26144,n26143,0.027186203368895056
n26144,n26145,7.579238821731589e-05
n26145,n26144,7.579238821731589e-05
n26145,n26146,3.789511139348686e-05
n26146,n26145,3.789511139348686e-05
n26146,n26147,0.24115539936690938
n26147,n26146,0.24115539936690938
n26147,n26148,0.0006135916399440011
n26148,n26147,0.0006135916399440011
n26148,n26149,0.0004630731467548682
n26149,n26148,0.0004630731467548682
n26149,n26150,0.15593989180312617
n26150,n26149,0.15593989180312617
n26150,n26151,2.4325248263555623e-05
n26151,n26150,2.4325248263555623e-05
n26151,n26152,0.017161072354383973
n26152,n26151,0.017161072354383973
n26152,n26153,8.83671717282131e-05
n26153,n26152,8.83671717282131e-05
n26153,n26154,0.0006458676004530299
n26154,n26153,0.0006458676004530299
n26154,n26155,4.7268481885772065e-05
n26155,n26154,4.7268481885772065e-05
n26155,n26156,0.00018603769295753167
n26156,n26155,0.00018603769295753167
n26156,n26157,0.19298917093805745
n26157,n26156,0.19298917093805745
n26157,n26158,0.00014052109437088817
n26158,n26157,0.00014052109437088817
n26158,n26159,0.17019675020457006
n26159,n26158,0.17019675020457006
n26159,n26160,0.00026818220440289777
n26160,n26159,0.00026818220440289777
n26160,n26161,0.22042315418066807
n26161,n26160,0.22042315418066807
n26161,n26162,0.0005718308231415711
n26162,n26161,0.0005718308231415711
n26162,n26163,3.970681235398298e-05
n26163,n26162,3.970681235398298e-05
n26163,n26164,3.246361983471449e-05
n26164,n26163,3.246361983471449e-05
n26164,n26165,8.597208996513594e-05
n26165,n26164,8.597208996513594e-05
n26165,n26166,0.18848275696746092
n26166,n26165,0.18848275696746092
n26166,n26167,0.0003739806155787932
n26167,n26166,0.0003739806155787932
n26167,n26168,0.00019284281294736758
n26168,n26167,0.00019284281294736758
n26168,n26169,0.00011316185494130479
n26169,n26168,0.00011316185494130479
n26169,n26170,0.0003729879456913603
n26170,n26169,0.0003729879456913603
n26170,n26171,2.9979462368869045e-05
n26171,n26170,2.9979462368869045e-05
n26171,n26172,0.25377992898663154
n26172,n26171,0.25377992898663154
n26172,n26173,0.4521007642266952
n26173,n26172,0.4521007642266952
n26173,n26174,0.00021696328535031822
n26174,n26173,0.00021696328535031822
n26174,n26175,0.00026304320929993965
n26175,n26174,0.00026304320929993965
n26175,n26176,0.0014973753486241448
n26176,n26175,0.0014973753486241448
n26176,n26177,0.0019886542772672012
n26177,n26176,0.0019886542772672012
n26177,n26178,0.19190796551556338
n26178,n26177,0.19190796551556338
n26178,n26179,0.0003419135188737203
n26179,n26178,0.0003419135188737203
n26179,n26180,0.2621704642020529
n26180,n26179,0.2621704642020529
n26180,n26181,8.647403461663826e-05
n26181,n26180,8.647403461663826e-05
n26181,n26182,5.7417707421303905e-05
n26182,n26181,5.7417707421303905e-05
n26182,n26183,0.12192644465285629
n26183,n26182,0.12192644465285629
n26183,n26184,0.0002933632447670975
n26184,n26183,0.0002933632447670975
n26184,n26185,6.290814746802096e-05
n26185,n26184,6.290814746802096e-05
n26185,n26186,0.00017030444852881408
n26186,n26185,0.00017030444852881408
n26186,n26187,8.694900449738075e-05
n26187,n26186,8.694900449738075e-05
n26187,n26188,3.672438514314031e-05
n26188,n26187,3.672438514314031e-05
n26188,n26189,6.705293868097611e-05
n26189,n26188,6.705293868097611e-05
n26189,n26190,0.0001357853223424594
n26190,n26189,0.0001357853223424594
n26190,n26191,0.0003870045456820861
n26191,n26190,0.0003870045456820861
n26191,n26192,0.17191822050858738
n26192,n26191,0.17191822050858738
n26192,n26193,7.5431499106528e-05
n26193,n26192,7.5431499106528e-05
n26193,n26194,1.508629997066291e-07
n26194,n26193,1.508629997066291e-07
n26194,n26195,0.00012069752617742544
n26195,n26194,0.00012069752617742544
n26195,n26196,8.19722023145533e-05
n26196,n26195,8.19722023145533e-05
n26196,n26197,0.11337004485038042
n26197,n26196,0.11337004485038042
n26197,n26198,4.0365508449857084e-05
n26198,n26197,4.0365508449857084e-05
n26198,n26199,5.90757804538019e-05
n26199,n26198,5.90757804538019e-05
n26199,n26200,4.390022685067041e-05
n26200,n26199,4.390022685067041e-05
n26200,n26201,3.9217495201665075e-05
n26201,n26200,3.9217495201665075e-05
n26201,n26202,0.22121024287960525
n26202,n26201,0.22121024287960525
n26202,n26203,6.949736223748933e-05
n26203,n26202,6.949736223748933e-05
n26203,n26204,5.32189596072009e-07
n26204,n26203,5.32189596072009e-07
n26204,n26205,5.357530446725982e-05
n26205,n26204,5.357530446725982e-05
n26205,n26206,6.002564344623076e-06
n26206,n26205,6.002564344623076e-06
n26206,n26207,4.605649260785788e-05
n26207,n26206,4.605649260785788e-05
n26207,n26208,0.21584634519605483
n26208,n26207,0.21584634519605483
n26208,n26209,0.07126574167298459
n26209,n26208,0.07126574167298459
n26209,n26210,0.00017468711315692578
n26210,n26209,0.00017468711315692578
n26210,n26211,0.001138557633258492
n26211,n26210,0.001138557633258492
n26211,n26212,0.034189223586562616
n26212,n26211,0.034189223586562616
n26212,n26213,0.00016658180603236144
n26213,n26212,0.00016658180603236144
n26213,n26214,0.16513097989490266
n26214,n26213,0.16513097989490266
n26214,n26215,1.332065922860249e-05
n26215,n26214,1.332065922860249e-05
n26215,n26216,0.00011824285089255245
n26216,n26215,0.00011824285089255245
n26216,n26217,2.1585573455866204e-06
n26217,n26216,2.1585573455866204e-06
n26217,n26218,0.11476937264400877
n26218,n26217,0.11476937264400877
n26218,n26219,0.000125629172894166
n26219,n26218,0.000125629172894166
n26219,n26220,0.00013871255627357013
n26220,n26219,0.00013871255627357013
n26220,n26221,0.00010452630883878077
n26221,n26220,0.00010452630883878077
n26221,n26222,6.400178609890408e-05
n26222,n26221,6.400178609890408e-05
n26222,n26223,0.36929963860913184
n26223,n26222,0.36929963860913184
n26223,n26224,0.00014729483855955466
n26224,n26223,0.00014729483855955466
n26224,n26225,0.09111951791765896
n26225,n26224,0.09111951791765896
n26225,n26226,0.0007878705514540073
n26226,n26225,0.0007878705514540073
n26226,n26227,0.0004111288988673641
n26227,n26226,0.0004111288988673641
n26227,n26228,0.33743021795040057
n26228,n26227,0.33743021795040057
n26228,n26229,0.0001958401040454096
n26229,n26228,0.0001958401040454096
n26229,n26230,0.0007319915108145665
n26230,n26229,0.0007319915108145665
n26230,n26231,0.0005096812284362446
n26231,n26230,0.0005096812284362446
n26231,n26232,0.0005262191388747498
n26232,n26231,0.0005262191388747498
n26232,n26233,0.00022471758237524857
n26233,n26232,0.00022471758237524857
n26233,n26234,0.00013107968530799678
n26234,n26233,0.00013107968530799678
n26234,n26235,0.00016324414127458423
n26235,n26234,0.00016324414127458423
n26235,n26236,0.19704068161095156
n26236,n26235,0.19704068161095156
n26236,n26237,9.768321427993268e-05
n26237,n26236,9.768321427993268e-05
n26237,n26238,0.00030716735275678885
n26238,n26237,0.00030716735275678885
n26238,n26239,3.8622681482305825e-05
n26239,n26238,3.8622681482305825e-05
n26239,n26240,0.0004968332279335053
n26240,n26239,0.0004968332279335053
n26240,n26241,0.13114386887834426
n26241,n26240,0.13114386887834426
n26241,n26242,0.00037162774205833446
n26242,n26241,0.00037162774205833446
n26242,n26243,0.0003687470536175948
n26243,n26242,0.0003687470536175948
n26243,n26244,0.1650240911123162
n26244,n26243,0.1650240911123162
n26244,n26245,4.3193709460026064e-05
n26245,n26244,4.3193709460026064e-05
n26245,n26246,0.00010277083717045002
n26246,n26245,0.00010277083717045002
n26246,n26247,0.00031499659610762426
n26247,n26246,0.00031499659610762426
n26247,n26248,0.001283379288232804
n26248,n26247,0.001283379288232804
n26248,n26249,0.0004908668830755926
n26249,n26248,0.0004908668830755926
n26249,n26250,0.00014316036774148538
n26250,n26249,0.00014316036774148538
n26250,n26251,0.0003022732365250285
n26251,n26250,0.0003022732365250285
n26251,n26252,0.00017277377025274598
n26252,n26251,0.00017277377025274598
n26252,n26253,0.0002735584238212899
n26253,n26252,0.0002735584238212899
n26253,n26254,0.0003314863898591394
n26254,n26253,0.0003314863898591394
n26254,n26255,0.0002171427356655111
n26255,n26254,0.0002171427356655111
n26255,n26256,0.0004639876487654026
n26256,n26255,0.0004639876487654026
n26256,n26257,0.0004537894296457574
n26257,n26256,0.0004537894296457574
n26257,n26258,0.0005743223857544819
n26258,n26257,0.0005743223857544819
n26258,n26259,0.0005828114437617766
n26259,n26258,0.0005828114437617766
n26259,n26260,0.0003085079565894516
n26260,n26259,0.0003085079565894516
n26260,n26261,8.003406656780021e-05
n26261,n26260,8.003406656780021e-05
n26261,n26262,0.0002040074466032044
n26262,n26261,0.0002040074466032044
n26262,n26263,0.06412561803299574
n26263,n26262,0.06412561803299574
n26263,n26264,7.75707371981479e-05
n26264,n26263,7.75707371981479e-05
n26264,n26265,0.1602015459531446
n26265,n26264,0.1602015459531446
n26265,n26266,0.00011883685736581373
n26266,n26265,0.00011883685736581373
n26266,n26267,0.00019466218285023806
n26267,n26266,0.00019466218285023806
n26267,n26268,0.0004010173461577247
n26268,n26267,0.0004010173461577247
n26268,n26269,0.00025249360857349597
n26269,n26268,0.00025249360857349597
n26269,n26270,0.05187522515854861
n26270,n26269,0.05187522515854861
n26270,n26271,0.000177566354299719
n26271,n26270,0.000177566354299719
n26271,n26272,9.574506165482224e-05
n26272,n26271,9.574506165482224e-05
n26272,n26273,0.2414440199583745
n26273,n26272,0.2414440199583745
n26273,n26274,0.00015022131217958432
n26274,n26273,0.00015022131217958432
n26274,n26275,0.00013362750902389862
n26275,n26274,0.00013362750902389862
n26275,n26276,0.00010713317951212116
n26276,n26275,0.00010713317951212116
n26276,n26277,0.00018121540438594547
n26277,n26276,0.00018121540438594547
n26277,n26278,4.557754030983555e-05
n26278,n26277,4.557754030983555e-05
n26278,n26279,0.0002524888435141817
n26279,n26278,0.0002524888435141817
n26279,n26280,0.0006836686669377082
n26280,n26279,0.0006836686669377082
n26280,n26281,0.00012369854812946607
n26281,n26280,0.00012369854812946607
n26281,n26282,7.687731689172213e-05
n26282,n26281,7.687731689172213e-05
n26282,n26283,9.887370394449699e-05
n26283,n26282,9.887370394449699e-05
n26283,n26284,0.10721386486053958
n26284,n26283,0.10721386486053958
n26284,n26285,0.0006882987510661644
n26285,n26284,0.0006882987510661644
n26285,n26286,0.0005831075263261718
n26286,n26285,0.0005831075263261718
n26286,n26287,0.1704987224808347
n26287,n26286,0.1704987224808347
n26287,n26288,0.00018256953620481798
n26288,n26287,0.00018256953620481798
n26288,n26289,0.4051749518385354
n26289,n26288,0.4051749518385354
n26289,n26290,0.00011795811132186306
n26290,n26289,0.00011795811132186306
n26290,n26291,0.00011489824884679691
n26291,n26290,0.00011489824884679691
n26291,n26292,0.15631279753051075
n26292,n26291,0.15631279753051075
n26292,n26293,0.00011739228733852814
n26293,n26292,0.00011739228733852814
n26293,n26294,0.12865301994673387
n26294,n26293,0.12865301994673387
n26294,n26295,4.572733070559514e-06
n26295,n26294,4.572733070559514e-06
n26295,n26296,7.237026580972361e-05
n26296,n26295,7.237026580972361e-05
n26296,n26297,1.0386364205782608e-05
n26297,n26296,1.0386364205782608e-05
n26297,n26298,9.868474761962079e-06
n26298,n26297,9.868474761962079e-06
n26298,n26299,3.7604840856662843e-05
n26299,n26298,3.7604840856662843e-05
n26299,n26300,0.160953797752974
n26300,n26299,0.160953797752974
n26300,n26301,0.0005006814593342514
n26301,n26300,0.0005006814593342514
n26301,n26302,0.16519247857775377
n26302,n26301,0.16519247857775377
n26302,n26303,2.236551920061436e-05
n26303,n26302,2.236551920061436e-05
n26303,n26304,6.086562587079106e-05
n26304,n26303,6.086562587079106e-05
n26304,n26305,9.407370438898997e-06
n26305,n26304,9.407370438898997e-06
n26305,n26306,2.615794757636662e-06
n26306,n26305,2.615794757636662e-06
n26306,n26307,1.1647086537832713e-05
n26307,n26306,1.1647086537832713e-05
n26307,n26308,3.60105077088767e-05
n26308,n26307,3.60105077088767e-05
n26308,n26309,0.30723341688320294
n26309,n26308,0.30723341688320294
n26309,n26310,0.00022789772908041685
n26310,n26309,0.00022789772908041685
n26310,n26311,0.00023314072906495536
n26311,n26310,0.00023314072906495536
n26311,n26312,0.00013275532240356207
n26312,n26311,0.00013275532240356207
n26312,n26313,0.0002620526907471372
n26313,n26312,0.0002620526907471372
n26313,n26314,0.00027770375630530194
n26314,n26313,0.00027770375630530194
n26314,n26315,0.0004949372902835705
n26315,n26314,0.0004949372902835705
n26315,n26316,0.000605540185428102
n26316,n26315,0.000605540185428102
n26316,n26317,0.0001862695548933025
n26317,n26316,0.0001862695548933025
n26317,n26318,0.3115729828484196
n26318,n26317,0.3115729828484196
n26318,n26319,8.479538636236088e-05
n26319,n26318,8.479538636236088e-05
n26319,n26320,0.174145186915137
n26320,n26319,0.174145186915137
n26320,n26321,0.0002569162401845056
n26321,n26320,0.0002569162401845056
n26321,n26322,8.595685404680104e-05
n26322,n26321,8.595685404680104e-05
n26322,n26323,0.10656424684193631
n26323,n26322,0.10656424684193631
n26323,n26324,5.035962037485973e-05
n26324,n26323,5.035962037485973e-05
n26324,n26325,0.09105097277717854
n26325,n26324,0.09105097277717854
n26325,n26326,0.00011387687856291001
n26326,n26325,0.00011387687856291001
n26326,n26327,0.0004957263580332018
n26327,n26326,0.0004957263580332018
n26327,n26328,0.000675036708978675
n26328,n26327,0.000675036708978675
n26328,n26329,0.0002927228258370686
n26329,n26328,0.0002927228258370686
n26329,n26330,0.000429323632477198
n26330,n26329,0.000429323632477198
n26330,n26331,0.07083308501902241
n26331,n26330,0.07083308501902241
n26331,n26332,0.00012955681150893375
n26332,n26331,0.00012955681150893375
n26332,n26333,0.22812263666162272
n26333,n26332,0.22812263666162272
n26333,n26334,0.0003868966207635467
n26334,n26333,0.0003868966207635467
n26334,n26335,0.00045347491766630513
n26335,n26334,0.00045347491766630513
n26335,n26336,0.0019797868210585405
n26336,n26335,0.0019797868210585405
n26336,n26337,0.0009607284299041002
n26337,n26336,0.0009607284299041002
n26337,n26338,0.2241799299234451
n26338,n26337,0.2241799299234451
n26338,n26339,4.779919733095971e-06
n26339,n26338,4.779919733095971e-06
n26339,n26340,3.135252532206976e-05
n26340,n26339,3.135252532206976e-05
n26340,n26341,9.893631252066355e-05
n26341,n26340,9.893631252066355e-05
n26341,n26342,0.07225315910611635
n26342,n26341,0.07225315910611635
n26342,n26343,0.12792125415906835
n26343,n26342,0.12792125415906835
n26343,n26344,0.0003924620019823191
n26344,n26343,0.0003924620019823191
n26344,n26345,0.0006103566048924126
n26345,n26344,0.0006103566048924126
n26345,n26346,0.27744377834688355
n26346,n26345,0.27744377834688355
n26346,n26347,0.00028060502060861726
n26347,n26346,0.00028060502060861726
n26347,n26348,0.0002079879756056661
n26348,n26347,0.0002079879756056661
n26348,n26349,0.0002800936566885214
n26349,n26348,0.0002800936566885214
n26349,n26350,0.08876265187397399
n26350,n26349,0.08876265187397399
n26350,n26351,0.14520881036387912
n26351,n26350,0.14520881036387912
n26351,n26352,1.8574919926016464e-06
n26352,n26351,1.8574919926016464e-06
n26352,n26353,7.57765942183558e-05
n26353,n26352,7.57765942183558e-05
n26353,n26354,1.1895651220548041e-05
n26354,n26353,1.1895651220548041e-05
n26354,n26355,0.21882347480560133
n26355,n26354,0.21882347480560133
n26355,n26356,8.34871780520242e-05
n26356,n26355,8.34871780520242e-05
n26356,n26357,0.00011540194775142227
n26357,n26356,0.00011540194775142227
n26357,n26358,0.0008886897089434096
n26358,n26357,0.0008886897089434096
n26358,n26359,0.0009548523608893816
n26359,n26358,0.0009548523608893816
n26359,n26360,0.09727653882665352
n26360,n26359,0.09727653882665352
n26360,n26361,4.44972395400917e-05
n26361,n26360,4.44972395400917e-05
n26361,n26362,0.143997042894417
n26362,n26361,0.143997042894417
n26362,n26363,0.00018666290899329002
n26363,n26362,0.00018666290899329002
n26363,n26364,0.00017230419940729829
n26364,n26363,0.00017230419940729829
n26364,n26365,0.0012994542766589195
n26365,n26364,0.0012994542766589195
n26365,n26366,0.18811234073455974
n26366,n26365,0.18811234073455974
n26366,n26367,4.454634845254213e-05
n26367,n26366,4.454634845254213e-05
n26367,n26368,0.00017007813460805354
n26368,n26367,0.00017007813460805354
n26368,n26369,3.3228993946085974e-05
n26369,n26368,3.3228993946085974e-05
n26369,n26370,0.16842364118685563
n26370,n26369,0.16842364118685563
n26370,n26371,0.0005724418879233498
n26371,n26370,0.0005724418879233498
n26371,n26372,0.07147244196751856
n26372,n26371,0.07147244196751856
n26372,n26373,8.384752254671702e-05
n26373,n26372,8.384752254671702e-05
n26373,n26374,7.212158344696247e-05
n26374,n26373,7.212158344696247e-05
n26374,n26375,0.23712255152737866
n26375,n26374,0.23712255152737866
n26375,n26376,0.2608306482074999
n26376,n26375,0.2608306482074999
n26376,n26377,0.00012198797211166377
n26377,n26376,0.00012198797211166377
n26377,n26378,7.17130480533266e-05
n26378,n26377,7.17130480533266e-05
n26378,n26379,0.11646349912851132
n26379,n26378,0.11646349912851132
n26379,n26380,0.0005072115083871423
n26380,n26379,0.0005072115083871423
n26380,n26381,5.35425904926116e-06
n26381,n26380,5.35425904926116e-06
n26381,n26382,2.204346457670872e-05
n26382,n26381,2.204346457670872e-05
n26382,n26383,0.25152562582921056
n26383,n26382,0.25152562582921056
n26383,n26384,0.00024196525869375814
n26384,n26383,0.00024196525869375814
n26384,n26385,0.0001463113134308933
n26385,n26384,0.0001463113134308933
n26385,n26386,0.13704827973420866
n26386,n26385,0.13704827973420866
n26386,n26387,2.2538877191470933e-05
n26387,n26386,2.2538877191470933e-05
n26387,n26388,3.15721619111124e-05
n26388,n26387,3.15721619111124e-05
n26388,n26389,4.473213137357662e-05
n26389,n26388,4.473213137357662e-05
n26389,n26390,0.1253017753463922
n26390,n26389,0.1253017753463922
n26390,n26391,5.3798124984712245e-05
n26391,n26390,5.3798124984712245e-05
n26391,n26392,1.1215008536733646e-05
n26392,n26391,1.1215008536733646e-05
n26392,n26393,0.16125305486273578
n26393,n26392,0.16125305486273578
n26393,n26394,0.0002990941102544708
n26394,n26393,0.0002990941102544708
n26394,n26395,0.00038065758301880745
n26395,n26394,0.00038065758301880745
n26395,n26396,0.0009622063071167295
n26396,n26395,0.0009622063071167295
n26396,n26397,0.0005030700407801862
n26397,n26396,0.0005030700407801862
n26397,n26398,0.07472516695259898
n26398,n26397,0.07472516695259898
n26398,n26399,0.00013902843776392033
n26399,n26398,0.00013902843776392033
n26399,n26400,0.0002129753012819507
n26400,n26399,0.0002129753012819507
n26400,n26401,9.119751268578306e-05
n26401,n26400,9.119751268578306e-05
n26401,n26402,0.0006705753658900732
n26402,n26401,0.0006705753658900732
n26402,n26403,0.177048741012726
n26403,n26402,0.177048741012726
n26403,n26404,4.930358059459787e-05
n26404,n26403,4.930358059459787e-05
n26404,n26405,6.388388312688714e-05
n26405,n26404,6.388388312688714e-05
n26405,n26406,0.17890199780823232
n26406,n26405,0.17890199780823232
n26406,n26407,0.0002642384199726983
n26407,n26406,0.0002642384199726983
n26407,n26408,0.00011515088086185448
n26408,n26407,0.00011515088086185448
n26408,n26409,0.0002603692593467782
n26409,n26408,0.0002603692593467782
n26409,n26410,0.00043188919864296696
n26410,n26409,0.00043188919864296696
n26410,n26411,0.00027952817834381224
n26411,n26410,0.00027952817834381224
n26411,n26412,0.00026084936472874727
n26412,n26411,0.00026084936472874727
n26412,n26413,0.00010928961467264765
n26413,n26412,0.00010928961467264765
n26413,n26414,0.0003189545887466557
n26414,n26413,0.0003189545887466557
n26414,n26415,0.00017335163153803083
n26415,n26414,0.00017335163153803083
n26415,n26416,0.0002250121868766179
n26416,n26415,0.0002250121868766179
n26416,n26417,0.0005371975029311883
n26417,n26416,0.0005371975029311883
n26417,n26418,0.0006558979186631172
n26418,n26417,0.0006558979186631172
n26418,n26419,0.0010400663514993772
n26419,n26418,0.0010400663514993772
n26419,n26420,0.0005541129513745098
n26420,n26419,0.0005541129513745098
n26420,n26421,0.00010828291190784492
n26421,n26420,0.00010828291190784492
n26421,n26422,0.00034452543783216434
n26422,n26421,0.00034452543783216434
n26422,n26423,0.00031073802388525084
n26423,n26422,0.00031073802388525084
n26423,n26424,0.19623232458553794
n26424,n26423,0.19623232458553794
n26424,n26425,0.12545826883749114
n26425,n26424,0.12545826883749114
n26425,n26426,1.32859093645794e-05
n26426,n26425,1.32859093645794e-05
n26426,n26427,5.0701579157526964e-05
n26427,n26426,5.0701579157526964e-05
n26427,n26428,4.538852394937063e-05
n26428,n26427,4.538852394937063e-05
n26428,n26429,0.03223334337003491
n26429,n26428,0.03223334337003491
n26429,n26430,3.8753025431184393e-05
n26430,n26429,3.8753025431184393e-05
n26430,n26431,1.966284562062676e-05
n26431,n26430,1.966284562062676e-05
n26431,n26432,9.977595535021245e-05
n26432,n26431,9.977595535021245e-05
n26432,n26433,1.8460713378979543e-06
n26433,n26432,1.8460713378979543e-06
n26433,n26434,0.32820080891055003
n26434,n26433,0.32820080891055003
n26434,n26435,0.00014503269712454374
n26435,n26434,0.00014503269712454374
n26435,n26436,0.00023470611862911025
n26436,n26435,0.00023470611862911025
n26436,n26437,0.22471700021340105
n26437,n26436,0.22471700021340105
n26437,n26438,7.551076243907262e-05
n26438,n26437,7.551076243907262e-05
n26438,n26439,0.17286068863482695
n26439,n26438,0.17286068863482695
n26439,n26440,0.0001965371511562403
n26440,n26439,0.0001965371511562403
n26440,n26441,0.000681083478306219
n26441,n26440,0.000681083478306219
n26441,n26442,0.0001350769424073107
n26442,n26441,0.0001350769424073107
n26442,n26443,0.13601054250793024
n26443,n26442,0.13601054250793024
n26443,n26444,2.5531110945009344e-05
n26444,n26443,2.5531110945009344e-05
n26444,n26445,8.476792189986088e-05
n26445,n26444,8.476792189986088e-05
n26445,n26446,0.14903826216770602
n26446,n26445,0.14903826216770602
n26446,n26447,9.177730803102602e-05
n26447,n26446,9.177730803102602e-05
n26447,n26448,0.00038586856419672963
n26448,n26447,0.00038586856419672963
n26448,n26449,8.667743386711148e-05
n26449,n26448,8.667743386711148e-05
n26449,n26450,0.0003640443210263653
n26450,n26449,0.0003640443210263653
n26450,n26451,0.0003164581272071944
n26451,n26450,0.0003164581272071944
n26451,n26452,0.0004226017337030114
n26452,n26451,0.0004226017337030114
n26452,n26453,0.00022364439271769108
n26453,n26452,0.00022364439271769108
n26453,n26454,0.0004667684946655707
n26454,n26453,0.0004667684946655707
n26454,n26455,0.00036276911401101757
n26455,n26454,0.00036276911401101757
n26455,n26456,0.00033948372143296866
n26456,n26455,0.00033948372143296866
n26456,n26457,0.0005163553021021568
n26457,n26456,0.0005163553021021568
n26457,n26458,0.0003046240815327686
n26458,n26457,0.0003046240815327686
n26458,n26459,0.31911423882763934
n26459,n26458,0.31911423882763934
n26459,n26460,0.00048275004136689596
n26460,n26459,0.00048275004136689596
n26460,n26461,0.00017439900572824003
n26461,n26460,0.00017439900572824003
n26461,n26462,0.00019303162965586255
n26462,n26461,0.00019303162965586255
n26462,n26463,0.00029467186803256096
n26463,n26462,0.00029467186803256096
n26463,n26464,0.3058278334968644
n26464,n26463,0.3058278334968644
n26464,n26465,0.18119887604273904
n26465,n26464,0.18119887604273904
n26465,n26466,0.00029720757272213975
n26466,n26465,0.00029720757272213975
n26466,n26467,0.0006063542888591801
n26467,n26466,0.0006063542888591801
n26467,n26468,0.0010105796749929254
n26468,n26467,0.0010105796749929254
n26468,n26469,0.0011087201626016118
n26469,n26468,0.0011087201626016118
n26469,n26470,0.0007052208176082232
n26470,n26469,0.0007052208176082232
n26470,n26471,0.002732315219715529
n26471,n26470,0.002732315219715529
n26471,n26472,0.00027657488094476844
n26472,n26471,0.00027657488094476844
n26472,n26473,0.2191750408492051
n26473,n26472,0.2191750408492051
n26473,n26474,0.00011917221021446934
n26474,n26473,0.00011917221021446934
n26474,n26475,5.002419433033738e-05
n26475,n26474,5.002419433033738e-05
n26475,n26476,0.08231976734829223
n26476,n26475,0.08231976734829223
n26476,n26477,5.550262808850996e-05
n26477,n26476,5.550262808850996e-05
n26477,n26478,0.00020540627363568737
n26478,n26477,0.00020540627363568737
n26478,n26479,0.00047208183592737935
n26479,n26478,0.00047208183592737935
n26479,n26480,0.3282277718495477
n26480,n26479,0.3282277718495477
n26480,n26481,3.687295540422588e-05
n26481,n26480,3.687295540422588e-05
n26481,n26482,8.247300784222306e-06
n26482,n26481,8.247300784222306e-06
n26482,n26483,0.4292682745389486
n26483,n26482,0.4292682745389486
n26483,n26484,0.0001671916828202464
n26484,n26483,0.0001671916828202464
n26484,n26485,0.19408521165239653
n26485,n26484,0.19408521165239653
n26485,n26486,0.1478635600933665
n26486,n26485,0.1478635600933665
n26486,n26487,7.890346295346177e-05
n26487,n26486,7.890346295346177e-05
n26487,n26488,0.1334989923981084
n26488,n26487,0.1334989923981084
n26488,n26489,0.16589567025045246
n26489,n26488,0.16589567025045246
n26489,n26490,7.973030359545159e-05
n26490,n26489,7.973030359545159e-05
n26490,n26491,0.08218047319713012
n26491,n26490,0.08218047319713012
n26491,n26492,0.0003365537438521773
n26492,n26491,0.0003365537438521773
n26492,n26493,0.10493687879425706
